region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Latin America & Caribbean,LCN,Argentina,ARG,1999,urban,EPH,urban,1999,income,2,1998 - 2002,3,0.059064208908,0.027904827217,0.019306616564,0.056332494052,22.461814150087,14.727661562576,0.481002854162,0.497656214795,0.485454552476,0.010884709051,0.024181726395,0.034633072925,0.045214038002,0.057957967214,0.072896078722,0.091842407633,0.120954722486,0.171037644525,0.370397633045,0.010282301003,42.986240386963,32741812,10838.3199346387,6716.03909226092,FALSE,micro,survey,8.664,0.288543355111,4.45900154254,
Latin America & Caribbean,LCN,Argentina,ARG,2000,urban,EPH,urban,2000,income,2,1998 - 2002,3,0.073457251251,0.032961761199,0.022096094457,0.064022158354,21.970245451115,14.007322202713,0.511151010404,0.510379630116,0.509462009737,0.009657948175,0.022372580002,0.0324878856,0.043271029929,0.055972728458,0.0717454581,0.091097455225,0.122054836852,0.174440382954,0.376899694704,0.010210462309,42.986240386963,33185952,10631.6503639029,6596.5639458779,FALSE,micro,survey,8.304,0.309325761066,4.75033201667,
Latin America & Caribbean,LCN,Argentina,ARG,2001,urban,EPH,urban,2001,income,2,1998 - 2002,3,0.10725481071,0.054124359232,0.036948452757,0.106603520399,20.234463728236,12.500795096555,0.583186207211,0.532930387521,0.539204145204,0.006856287929,0.019289760274,0.030165941558,0.0407274698,0.053432560655,0.069154936399,0.089951408309,0.120602802496,0.175205516581,0.394613315999,0.010094974498,42.986240386963,33624665,10051.9448463043,6149.93705312323,FALSE,micro,survey,7.55,0.314593849177,6.386010902396,
Latin America & Caribbean,LCN,Argentina,ARG,2002,urban,EPH,urban,2002,income,2,1998 - 2002,3,0.170580395058,0.069371967878,0.038872330567,0.113384756579,14.212212159114,8.575318381446,0.557328131428,0.537595534479,0.535251268547,0.00895545822,0.018848180003,0.028988163709,0.040440661135,0.05327596554,0.068435756003,0.08683024336,0.116631976701,0.172622885229,0.404970710099,0.013980291109,42.986240386963,34059720,8861.56199282278,5211.13553090667,FALSE,micro,survey,5.588,0.343618571964,6.68396014153,
Latin America & Caribbean,LCN,Argentina,ARG,2003,urban,EPHC-S2,urban,2003,income,3,2003 - 2024,3,0.08187360299,0.029953144061,0.016047676442,0.048116828289,20.091430485449,12.644421111012,0.493736449753,0.509944563324,0.513536819595,0.010675478237,0.022175544534,0.032116821955,0.043586499885,0.055681204054,0.071183182075,0.092434307268,0.1225399994,0.172135416278,0.377471546314,0.014530157693,42.986240386963,34486742,9545.53194119994,5578.89503805421,FALSE,micro,survey,7.622,0.303750919278,4.178647783673,
Latin America & Caribbean,LCN,Argentina,ARG,2004,urban,EPHC-S2,urban,2004,income,3,2003 - 2024,3,0.060202084392,0.020643101447,0.010545164478,0.032054122394,21.657000031543,14.657603041807,0.441200449465,0.484835313699,0.477846760157,0.011980749157,0.02380789943,0.034664446142,0.046334332018,0.060004047141,0.075639138553,0.095640841874,0.12545925015,0.173478539939,0.352990755597,0.015338319197,42.986240386963,34910927,10302.4465316428,6047.23318871609,FALSE,micro,survey,8.629,0.297597259525,3.467751681257,
Latin America & Caribbean,LCN,Argentina,ARG,2005,urban,EPHC-S2,urban,2005,income,3,2003 - 2024,3,0.044246016132,0.014754505411,0.007455481566,0.023000727489,23.822049826545,16.26177368008,0.426015014746,0.478102856679,0.465010169941,0.012544285569,0.024917854751,0.035695411342,0.047581461945,0.06086113995,0.076405858998,0.096366867947,0.124527186634,0.171466476144,0.34963345672,0.016989969541,42.986240386963,35343493,11099.7509190602,6427.89528361693,FALSE,micro,survey,9.431,0.284071296436,3.037686157533,
Latin America & Caribbean,LCN,Argentina,ARG,2006,urban,EPHC-S2,urban,2006,income,3,2003 - 2024,3,0.03464124676,0.012293834373,0.00655402947,0.019475240249,26.409047558129,18.57827269354,0.404999768376,0.464444955968,0.448932689769,0.012867053144,0.026185523762,0.037457343888,0.049415219886,0.062910185778,0.078956353488,0.099322850278,0.125642470179,0.169270481046,0.33797251855,0.018748284515,42.986240386963,35780106,11870.2791559298,7059.1901423301,FALSE,micro,survey,10.589,0.273078919007,2.675063769198,
Latin America & Caribbean,LCN,Argentina,ARG,2007,urban,EPHC-S2,urban,2007,income,3,2003 - 2024,3,0.027588847314,0.010012636596,0.005504431943,0.016645134841,27.240919458448,19.211333103812,0.397932788984,0.462825850232,0.446214208398,0.013920508054,0.026676933082,0.037135068691,0.049283823939,0.062915828443,0.078841057125,0.099171354201,0.125222312624,0.169467017239,0.337366096602,0.022953762149,42.986240386963,36207032,12811.9021206578,7642.31712689844,FALSE,micro,survey,10.906,0.278454583083,2.563577645276,
Latin America & Caribbean,LCN,Argentina,ARG,2008,urban,EPHC-S2,urban,2008,income,3,2003 - 2024,3,0.026231124472,0.009389381224,0.00510195953,0.015333178898,27.881386720002,20.088895693311,0.377243706056,0.449867631554,0.432233297948,0.014039694463,0.027722951564,0.039417247649,0.051436465413,0.064606706117,0.080358234265,0.099960972922,0.127461091448,0.170333108294,0.324663527864,0.028807117029,42.986240386963,36645376,13197.3570267029,8113.37906478233,FALSE,micro,survey,11.344,0.262433189265,2.42259070837,
Latin America & Caribbean,LCN,Argentina,ARG,2009,urban,EPHC-S2,urban,2009,income,3,2003 - 2024,3,0.024477218058,0.008443913648,0.004413092456,0.01348847592,28.855805976745,21.472273825443,0.35758453167,0.437589391039,0.416451062217,0.014450953534,0.02851845882,0.040701605219,0.053151851923,0.066960900451,0.082606065346,0.101656860377,0.128110053608,0.170666455791,0.313176794932,0.032831074295,42.986240386963,37104726,12285.3784651865,7594.53415710634,FALSE,micro,survey,12.036,0.259108338091,2.266943377818,
Latin America & Caribbean,LCN,Argentina,ARG,2010,urban,EPHC-S2,urban,2010,income,3,2003 - 2024,3,0.01534440282,0.004780508872,0.002526988416,0.007936339721,29.738611530075,22.070739172165,0.347102560106,0.436765554228,0.409208780111,0.015853424115,0.029582981653,0.040885066325,0.052955864083,0.066422958261,0.082150040099,0.100511010275,0.125224050867,0.168796743913,0.317617860409,0.040900782851,42.986240386963,37569823,13387.155374845801,8355.49290092823,FALSE,micro,survey,12.335,0.256339449105,2.061167197077,
Latin America & Caribbean,LCN,Argentina,ARG,2011,urban,EPHC-S2,urban,2011,income,3,2003 - 2024,3,0.012077630558,0.004347982132,0.002414142067,0.007289732951,31.632317997224,23.529957881598,0.330107249639,0.42737920566,0.405165365126,0.017040349927,0.03064398708,0.041962816253,0.054124688649,0.067217173278,0.082868463731,0.101077980492,0.126373055201,0.168624826203,0.310066659185,0.049765855381,42.986240386963,38019648,14040.6189124444,9041.51261019774,FALSE,micro,survey,13.065,0.244317665492,1.878112493759,
Latin America & Caribbean,LCN,Argentina,ARG,2012,urban,EPHC-S2,urban,2012,income,3,2003 - 2024,3,0.01269583643,0.004217189015,0.002470267921,0.007270160651,31.34879534497,23.872110325321,0.31245314123,0.414373630402,0.395440960839,0.017337557583,0.032209902249,0.043596663428,0.055575213399,0.068838283791,0.084848417536,0.103550914075,0.128141661373,0.168309310568,0.297592075998,0.062377050548,42.986240386963,38453227,13754.4254235596,9048.43219865067,FALSE,micro,survey,13.236,0.237101638653,1.855473125573,
Latin America & Caribbean,LCN,Argentina,ARG,2013,urban,EPHC-S2,urban,2013,income,3,2003 - 2024,3,0.010892079201,0.00406917761,0.002412246166,0.007306619299,31.374293031142,24.129427091898,0.307242058932,0.410864592041,0.390507827131,0.017712206278,0.032231170522,0.04373391814,0.056054581329,0.069787007045,0.085556554913,0.104133625187,0.128464373981,0.167677029962,0.294649532643,0.07902740762,42.986240386963,38878399,13946.0950832252,9285.04973669387,FALSE,micro,survey,13.365,0.241294203024,1.8590154299,
Latin America & Caribbean,LCN,Argentina,ARG,2014,urban,EPHC-S2,urban,2014,income,3,2003 - 2024,3,0.010590506102,0.003798144707,0.002280898252,0.006797047068,29.261862047149,21.966805127397,0.31384660879,0.418224839868,0.40279387046,0.018167654807,0.032001663682,0.042966945796,0.054200285801,0.06796279352,0.083480063392,0.10268866594,0.128308280366,0.169482403814,0.300741242883,0.110914429041,42.986240386963,39322940,13456.1319159151,8789.23429905508,FALSE,micro,survey,12.283,0.239548230652,1.958569211219,
Latin America & Caribbean,LCN,Argentina,ARG,2016,urban,EPHC-S2,urban,2016,income,3,2003 - 2024,3,0.012690019814,0.004377913676,0.002479978383,0.007498031655,30.362976941679,22.814355037915,0.323868096011,0.423450069977,0.398315258615,0.017404024098,0.031273698828,0.042649890606,0.054474059989,0.067715257504,0.083041984074,0.101214289127,0.127032673065,0.168162674137,0.307031448573,0.196619395325,42.986240386963,40206401,13265.8860639123,8859.07204717978,FALSE,micro,survey,12.707,0.24330086366,1.935746481246,
Latin America & Caribbean,LCN,Argentina,ARG,2017,urban,EPHC-S2,urban,2017,income,3,2003 - 2024,3,0.011142496046,0.003607874541,0.002046252566,0.006344551498,31.788854208343,24.032762068077002,0.310648285197,0.4143479755,0.392098636609,0.017549101778,0.032566020554,0.04395954219,0.055716826091,0.068951710128,0.084142369292,0.102492538068,0.127281642607,0.167812806466,0.299527442827,0.241862659504,42.986240386963,40602996,13520.1129846159,9146.51175823056,FALSE,micro,survey,13.316,0.231759381464,1.821132650837,
Latin America & Caribbean,LCN,Argentina,ARG,2018,urban,EPHC-S2,urban,2018,income,3,2003 - 2024,3,0.016383037988,0.005910400026,0.003154118069,0.009507921507,28.64973842895,21.788387758516,0.31706668752,0.417189679234,0.392384062402,0.017158391556,0.031782051749,0.043693612033,0.055548829504,0.068642434191,0.084405847024,0.102365223481,0.127631660323,0.16728906461,0.301482885529,0.342360493082,42.986240386963,40978889,13058.3285449954,8867.82553663996,FALSE,micro,survey,12.194,0.239756211959,2.045903798547,
Latin America & Caribbean,LCN,Argentina,ARG,2019,urban,EPHC-S2,urban,2019,income,3,2003 - 2024,3,0.016846493527,0.006050551063,0.003356680188,0.009952556621,27.900270274585,20.671301773693,0.341771882422,0.433141336452,0.410733858353,0.016201292664,0.029993520603,0.041477160861,0.053145770045,0.066536443288,0.082255210875,0.10086903535,0.126989041364,0.16908521533,0.313447309621,0.524079353934,42.986240386963,41311179,12706.3978108968,8265.53268626385,FALSE,micro,survey,11.636,0.25126005562,2.181640760611,
Latin America & Caribbean,LCN,Argentina,ARG,2020,urban,EPHC-S2,urban,2020,income,3,2003 - 2024,3,0.021969552158,0.006510331792,0.003279441551,0.010613058914,24.338792587059,18.155481460359,0.330036347041,0.427436845715,0.416146115848,0.017139232921,0.030252480415,0.041501993185,0.052909598704,0.066882020412,0.082770976502,0.103158363796,0.128358608365,0.170736505225,0.306290220475,0.723142379878,42.986240386963,41551256,11393.0505957877,7224.4052811056,FALSE,micro,survey,10.378,0.261417067414,2.434027964721,
Latin America & Caribbean,LCN,Argentina,ARG,2021,urban,EPHC-S2,urban,2021,income,3,2003 - 2024,3,0.013630346643,0.005826870992,0.003475330428,0.009886422909,26.444706442799,19.55320955029,0.324074540084,0.42445560063,0.395626184368,0.017948573725,0.032305540654,0.043177216213,0.054524050352,0.066751200012,0.082031794017,0.100454470033,0.12494378894,0.165385826388,0.312477539666,1.096529003946,42.986240386963,41700565,12549.2811699342,7887.28296832706,FALSE,micro,survey,11.077,0.239310536639,2.18479468206,
Latin America & Caribbean,LCN,Argentina,ARG,2022,urban,EPHC-S2,urban,2022,income,3,2003 - 2024,3,0.012944580173,0.003899213092,0.002065555569,0.00632869477,24.976164922728,18.891394886644,0.29131880938,0.407364607084,0.382429984942,0.020078092806,0.034320539121,0.045113705068,0.056079979617,0.068483158697,0.083247033153,0.101138095675,0.125835561063,0.167513090972,0.298190743829,2.029257402597,42.986240386963,41826509,13276.8232110189,8615.72949843391,FALSE,micro,survey,10.746,0.230213251786,2.118253761456,
Latin America & Caribbean,LCN,Argentina,ARG,2023,urban,EPHC-S2,urban,2023,income,3,2003 - 2024,3,0.011574727155,0.003492594299,0.002142075832,0.006669751135,25.002166109898,18.54173605672,0.317105738096,0.423909765973,0.402161834549,0.018959882164,0.031580090601,0.042382171724,0.053611500382,0.066978391245,0.081977976094,0.100876883355,0.125939632232,0.167753162868,0.309940309336,5.100625352977,42.986240386963,41983907,12993.0928872416,8674.52932701109,FALSE,micro,survey,10.571,0.249180698277,2.256163772473,
Latin America & Caribbean,LCN,Argentina,ARG,2024,urban,EPHC-S2,urban,2024,income,3,2003 - 2024,3,0.009636804608,0.003422699913,0.00199654677,0.006075223165,25.94390972927,19.133984055624,0.314592065515,0.423533182338,0.398768310455,0.019226784295,0.031993901774,0.042822629533,0.053993440169,0.066749525393,0.081065139993,0.099466615508,0.125644215042,0.167260735707,0.311777012586,14.647639550906,42.986240386963,42165780,12774.3506596628,8391.98427654404,FALSE,micro,survey,10.867,0.241321949479,2.133336660549,
Europe & Central Asia,ECS,Armenia,ARM,1996,national,ILCS,national,1996,income,0,1996,3,0.21581,0.056858993607,0.019962439138,0.070777968652,7.779700173449,5.363125187924,0.330655151237,0.444185809307,0.382680858238,0.022959633634,0.032357089069,0.041861543177,0.051872932928,0.062905966131,0.075751262237,0.091851570973,0.114447299049,0.153778059132,0.352214643671,0.375090825208,164.226486206055,3278735,995.728275319872,1004.70316936846,FALSE,group,survey,3.982,0.34376,6.3959688455,
Europe & Central Asia,ECS,Armenia,ARM,1999,national,ILCS,national,1999,consumption,1,1999 - 2018,3,0.211691228839,0.052384408148,0.019609526435,0.067233839907,5.862918145513,4.513008692296,0.218430022683,0.362197242998,0.290035981894,0.030441493865,0.045177440502,0.054017480836,0.061943227072,0.071628768181,0.082704833532,0.09662053343,0.115756645736,0.145465464801,0.296244112044,0.467538719332,164.226486206055,3167286,1180.45341995952,1186.06665267294,FALSE,micro,survey,3.557,0.33709527201,7.057371099228,
Europe & Central Asia,ECS,Armenia,ARM,2001,national,ILCS,national,2001,consumption,1,1999 - 2018,3,0.241412339952,0.057719445545,0.020937194918,0.074031813226,5.57089640556,4.3352912081,0.206337383469,0.353643589726,0.277252704533,0.031956956022,0.045404731644,0.054950129081,0.063824262384,0.073175240994,0.083202074871,0.095148355488,0.113337319339,0.14845148939,0.290549440787,0.478433062216,164.226486206055,3211800,1351.12072694555,1356.71429921186,FALSE,micro,survey,3.468,0.334237028771,7.336791267412,
Europe & Central Asia,ECS,Armenia,ARM,2002,national,ILCS,national,2002,consumption,1,1999 - 2018,3,0.197662283448,0.043271141422000003,0.015058237527,0.054576566505,5.843682675936,4.546867405767,0.200002150555,0.347796743436,0.268311994817,0.03337488892,0.047095046645,0.056050358022,0.064293219314,0.073107911818,0.082873065037,0.095237507835,0.112933675731,0.145076118869,0.289958207809,0.483504683058,164.226486206055,3199800,1535.20452885187,1474.5557664368,FALSE,micro,survey,3.573,0.308129826759,6.844450152809,
Europe & Central Asia,ECS,Armenia,ARM,2003,national,ILCS,national,2003,consumption,1,1999 - 2018,3,0.148450499168,0.028979778001,0.008529051352,0.034909048107,6.006045835682,4.790288909639,0.182094660794,0.330280868704,0.245142804937,0.036850178769,0.049812717025,0.058331510706,0.066138127035,0.074858647913,0.084574520712,0.095672285888,0.11223057433,0.13957827739,0.281953160232,0.506333618943,164.226486206055,3182500,1759.64684829386,1590.2176359865,FALSE,micro,survey,3.695,0.293209234609,6.378513013041,
Europe & Central Asia,ECS,Armenia,ARM,2004,national,ILCS,national,2004,consumption,1,1999 - 2018,3,0.103479724989,0.02365128318,0.008748081703,0.030538523938,7.446440739282,5.551746571478,0.237383437467,0.375056325361,0.277723274423,0.030765503911,0.045093383538,0.053264534467,0.061467297676,0.070132204639,0.079689060095,0.092522850541,0.109448754429,0.140779039795,0.316837370909,0.541562638933,164.226486206055,3164900,1955.22262459229,1741.38378782085,FALSE,micro,survey,4.076,0.266837378981,5.673264068517,
Europe & Central Asia,ECS,Armenia,ARM,2005,national,ILCS,national,2005,consumption,1,1999 - 2018,3,0.061144600457,0.012522385789,0.004297614095,0.015730678279,8.205036225833,6.250576905235,0.217762988171,0.359923534438,0.263064086133,0.033347215216,0.047180786275,0.055359232192,0.062842288753,0.071251981695,0.081024223341,0.092647076135,0.109650826786,0.138962479089,0.307733890519,0.5450348759,164.226486206055,3146400,2240.09273209788,1910.83416205558,FALSE,micro,survey,4.425,0.229389789157,4.954477917186,
Europe & Central Asia,ECS,Armenia,ARM,2006,national,ILCS,national,2006,consumption,1,1999 - 2018,3,0.045136206107,0.008208634891,0.002405263052,0.009880410776,7.919868258929,6.710036413319,0.145872664143,0.297099847661,0.241519078979,0.0373184228,0.051997889662,0.061383033027,0.070082219179,0.079543303351,0.090486483471,0.102488805132,0.118822569642,0.143392063851,0.244485209884,0.560777349453,164.226486206055,3127100,2551.43546358452,2082.05047886486,FALSE,micro,survey,4.655,0.223791131283,4.648482013812,
Europe & Central Asia,ECS,Armenia,ARM,2007,national,ILCS,national,2007,consumption,1,1999 - 2018,3,0.036902799886,0.006993488692,0.002174576662,0.008609817684,8.821985934739,7.353427395283,0.160137216481,0.312260582589,0.255283069361,0.035137657055,0.048931258568,0.058900724098,0.069153709183,0.078579251396,0.088493709068,0.101282227624,0.119473970675,0.148931487088,0.251116005246,0.585522366494,164.226486206055,3107400,2919.3734936373,2372.31305241597,FALSE,micro,survey,4.977,0.221442599505,4.306181468049,
Europe & Central Asia,ECS,Armenia,ARM,2008,national,ILCS,national,2008,consumption,1,1999 - 2018,3,0.020055044396,0.003925841466,0.001342669813,0.004938555096,9.017010602244,7.654393178542,0.139794621675,0.291881417271,0.248171506793,0.038564273849,0.052641109413,0.060804488034,0.069920447523,0.079496954558,0.090615232997,0.104154980997,0.120272018564,0.146792076581,0.236738417484,0.637926374878,164.226486206055,3087100,3141.33193500774,2515.96806231766,FALSE,micro,survey,5.127,0.200445545569,4.048958872343,
Europe & Central Asia,ECS,Armenia,ARM,2009,national,ILCS,national,2009,consumption,1,1999 - 2018,3,0.0311419577,0.00515564272,0.001429331972,0.00611785531,8.014208292309,6.847035412628,0.127763979692,0.280158774016,0.236455766821,0.03993319895,0.053822491798,0.063285806304,0.071703963943,0.080772973134,0.09099990726,0.103701505917,0.120450615984,0.146202231994,0.229127304717,0.659654519581,164.226486206055,3066000,2716.97436280471,2420.1309331698,FALSE,micro,survey,4.724,0.200643645457,4.454571304241,
Europe & Central Asia,ECS,Armenia,ARM,2010,national,ILCS,national,2010,consumption,1,1999 - 2018,3,0.029445042347,0.004508126431,0.001228399143,0.005387691628,8.182074942234,6.806525664958,0.14875529762,0.299925823432,0.238055425957,0.038912133863,0.052170218466,0.060713954387,0.069741224067,0.079075616848,0.088598498273,0.100404056815,0.116596135823,0.143469585452,0.250318576006,0.713600582936,164.226486206055,3044800,2796.08143428043,2529.58748808988,FALSE,micro,survey,4.703,0.211490643649,4.479575752571,
Europe & Central Asia,ECS,Armenia,ARM,2011,national,ILCS,national,2011,consumption,1,1999 - 2018,3,0.031296057077,0.005218026966,0.001413703498,0.00617360478,8.35253283701,7.105484456127,0.141577059662,0.2935294582,0.239781415249,0.038346391607,0.052046453898,0.061376994429,0.070665992219,0.079897266766,0.090032420679,0.102408855028,0.119627383323,0.146033506256,0.239564735795,0.768191092863,164.226486206055,3027900,2943.83687119315,2604.75430593466,FALSE,micro,survey,4.853,0.213087162666,4.368818860883,
Europe & Central Asia,ECS,Armenia,ARM,2012,national,ILCS,national,2012,consumption,1,1999 - 2018,3,0.024987929012,0.003944440647,0.001198375517,0.004815286933,8.652698198765,7.325222196086,0.145134854813,0.296022614259,0.236965271987,0.037941399782,0.052000208294,0.061124712756,0.070710766794,0.080107577182,0.090574248566,0.102309643065,0.117900229502,0.141966102132,0.245365111928,0.787841568388,164.226486206055,3024100,3159.75860786889,2844.87429722233,FALSE,micro,survey,4.963,0.210382064064,4.23518939359,
Europe & Central Asia,ECS,Armenia,ARM,2013,national,ILCS,national,2013,consumption,1,1999 - 2018,3,0.029467812085999998,0.006778777884,0.002416050052,0.008573053853,8.978104855442,7.583237248428,0.156559673061,0.305796631523,0.249916383365,0.035656488728,0.050597542111,0.05980256281,0.0690568985,0.079253785363,0.089870297551,0.102607257812,0.119254083799,0.147114123289,0.24678696003700001,0.833454959898,164.226486206055,3022000,3266.29882999873,2895.24768245796,FALSE,micro,survey,5.092,0.213467628967,4.195761708992,
Europe & Central Asia,ECS,Armenia,ARM,2014,national,ILCS,national,2014,consumption,1,1999 - 2018,3,0.034375871285,0.005940076724,0.001681134731,0.007108989427,9.208321225069,7.739167530347,0.165166433763,0.314832906537,0.251878640482,0.035171949771,0.04935105795,0.058482591151,0.068140387399,0.078556130416,0.090079471655,0.10188850471,0.117786787424,0.14311813433,0.257424985193,0.858302820528,164.226486206055,3013800,3393.09252326884,2949.57512521014,FALSE,micro,survey,5.17,0.222198596002,4.132535385272,
Europe & Central Asia,ECS,Armenia,ARM,2015,national,ILCS,national,2015,consumption,1,1999 - 2018,3,0.028523973119,0.005043805929,0.001618010505,0.006257266821,9.871495152849,8.170164372836,0.176379846244,0.323567717962,0.252997732352,0.033806357191,0.048414778966,0.057696462838,0.067951917813,0.078136969898,0.089224735625,0.101510099983,0.116418459814,0.139508010076,0.267332207796,0.890332038343,164.226486206055,3004600,3512.39350276709,2736.71114253316,FALSE,micro,survey,5.385,0.214369470545,3.928010423643,
Europe & Central Asia,ECS,Armenia,ARM,2016,national,ILCS,national,2016,consumption,1,1999 - 2018,3,0.025159952103,0.004361283734,0.001214910869,0.005232190322,10.392156820172,8.863737258824,0.180756447994,0.325479483558,0.274993236215,0.03266812622,0.045870383421,0.055160370419,0.065995310176,0.078963546974,0.091466403863,0.105783480429,0.122588696871,0.148758377594,0.252745304034,0.877835262753,164.226486206055,2992300,3533.88503607007,2690.25336046763,FALSE,micro,survey,5.732,0.249470604208,3.778563825198,
Europe & Central Asia,ECS,Armenia,ARM,2017,national,ILCS,national,2017,consumption,1,1999 - 2018,3,0.023624778076,0.003619120007,9.98847584e-4,0.004296655122,10.110850974612,8.011297856415,0.190806547365,0.336218373633,0.251900254669,0.034977182991,0.048822850652,0.057705961606,0.065947609592,0.074581001683,0.084513695132,0.096101051659,0.113323869176,0.140341203095,0.283685574415,0.886346345634,164.226486206055,2979400,3815.3747426037,3080.16763407266,FALSE,micro,survey,5.306,0.18780643337,3.856619159719,
Europe & Central Asia,ECS,Armenia,ARM,2018,national,ILCS,national,2018,consumption,1,1999 - 2018,3,0.028966321983,0.005495118819,0.001602843851,0.00658038748,10.108340424812,7.971967996832,0.200198274896,0.344334976829,0.254528273478,0.032972949122,0.048075750788,0.057149897126,0.065347442312,0.074136830699,0.084569460099,0.096108727118,0.111720372317,0.137945551679,0.291973018741,0.908684365346,164.226486206055,2969000,4027.83393010979,3239.32297692774,FALSE,micro,survey,5.286,0.192805793875,3.937541612321,
Europe & Central Asia,ECS,Armenia,ARM,2019,national,ILCS,national,2019,consumption,2,2019 - 2024,3,0.024278003634,0.003853334207,9.77958829e-4,0.004494642475,9.08772170834,7.717232305272,0.151652273245,0.300312121859,0.226951986502,0.037484798872,0.051897854994,0.061247531551000003,0.070744465737,0.080431198929,0.089461598218,0.100935139397,0.115689344565,0.139778899261,0.252329168477,0.921800761315,164.226486206055,2962500,4343.45839583019,3619.76984270167,FALSE,micro,survey,5.159,0.202610670396,4.058038005418,
Europe & Central Asia,ECS,Armenia,ARM,2020,national,ILCS,national,2020,consumption,2,2019 - 2024,3,0.015165918748,0.001917551801,4.59741721e-4,0.002225976578,8.589779973017,7.608539468471,0.103866342519,0.251316039294,0.201878923538,0.043778558082,0.058508409507,0.067533960062,0.075525657149,0.084471738723,0.093298705044,0.103745756949,0.117896998512,0.140723635772,0.214516580199,0.932967756765,164.226486206055,2961500,4032.09043454955,3114.05322195928,FALSE,micro,survey,5.104,0.159216293521,3.971914796324,
Europe & Central Asia,ECS,Armenia,ARM,2021,national,ILCS,national,2021,consumption,2,2019 - 2024,3,0.021180894605,0.002885809639,6.61625452e-4,0.003311187482,8.941558378086,7.749302181449,0.129754812584,0.279401304413,0.214394660875,0.039663447743,0.054565933427,0.064451482263,0.073115852613000007,0.082095000526,0.090916530749,0.101743460178,0.116575127722,0.141354362615,0.235518802164,1,164.226486206055,2962300,4264.79961505187,3197.26896991054,FALSE,micro,survey,5.175,0.180186755015,3.986770433676,
Europe & Central Asia,ECS,Armenia,ARM,2022,national,ILCS,national,2022,consumption,3,2022 - 2023,3,0.018968815725,0.002897786493,7.11033104e-4,0.0033487788,8.864717634374,7.719168025878,0.128744472647,0.279452946048,0.227441070349,0.039035506942,0.052995416688,0.063302101867,0.072906093267,0.082554766887,0.092839121314,0.104542620604,0.119071236108,0.142827445978,0.229925690347,1.086409086212,164.226486206055,2969200,4791.00481712183,3368.46995222079,FALSE,micro,survey,5.16,0.199399594639,4.033831269069,
Europe & Central Asia,ECS,Armenia,ARM,2023,national,ILCS,national,2023,consumption,3,2022 - 2023,3,0.019280259348,0.002830020117,6.88507703e-4,0.003280059602,8.848503041307,7.726025266572,0.122433300135,0.271546513874,0.212485553774,0.040055389088,0.055271375573,0.065200891435,0.074600224919,0.08274317703,0.091990240039,0.103417332063,0.117701315645,0.140237766349,0.228782287859,1.107924574979,164.226486206055,2964300,5197.23509013575,3583.22840571254,FALSE,micro,survey,5.163,0.178564853911,3.988693455173,
Europe & Central Asia,ECS,Armenia,ARM,2024,national,ILCS,national,2024,consumption,2,2019 - 2024,3,0.00784277535,0.001321787867,4.09927011e-4,0.001635542974,9.80472222517,8.545556679418,0.125729994973,0.274448057018,0.210699705846,0.040311937891,0.055204530688,0.065014755165,0.073751529943,0.082589640869,0.091946293209,0.10260215156,0.116471632892,0.138682344825,0.233425182957,1.11091046902,164.226486206055,3033500,5378.31799981682,3778.10559292399,FALSE,micro,survey,5.573,0.165428308949,3.608185123322,
East Asia & Pacific,EAS,Australia,AUS,1981,national,IHS-LIS,national,1981,income,0,1981,3,0.011,0.005904137301,0.004006870914,0.011097017182,41.714507762073,35.084612216307,0.185178833721,0.313248761556,0.283410431546,0.027761347701,0.048944018833,0.059855708847,0.069155995192,0.078340397481,0.090619068997,0.106471336957,0.127170786809,0.158384643982,0.2332966952,0.241574209755,1.50987136364,14923260,31576.40830121845,17170.14248224075,FALSE,micro,survey,18.842,0.123,1.301501466855,
East Asia & Pacific,EAS,Australia,AUS,1985,national,IDS-LIS,national,1985,income,1,1985,3,0.011,0.006547238801,0.004720798394,0.01302808224,43.103537136702,35.631732649645,0.199694707149,0.324974699963,0.291189582921,0.027131266422,0.047598736819,0.058747495343,0.06728125394,0.076847588998,0.089397232812,0.103987824932,0.126518355769,0.159590267479,0.242899977486,0.328448817249,1.50987136364,15788312,33347.18714756155,17768.73741718565,FALSE,micro,survey,19.116,0.124,1.367752568289,
East Asia & Pacific,EAS,Australia,AUS,1989,national,SIHCA-LIS,national,1989,income,2,1989,3,0.008,0.005095706175,0.003722727563,0.010457021432,44.298553503512,36.560269313707,0.204969175196,0.331531285894,0.298732653769,0.026321447103,0.046333115859,0.05718151826,0.066521200039,0.076520046988,0.089684280323,0.105454994334,0.126160523976,0.158855949429,0.24696692369,0.448189240109,1.50987136364,16814416,36603.798186126296,19233.18859538235,FALSE,micro,survey,19.58,0.132,1.293873465743,
